,Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4763,238199,2014-02-08 21:01:00.00000083,8.0,2014-02-08 21:01:00 UTC,-73.994197,40.722812,-74.00771999999999,40.734262,1
4764,238249,2012-11-28 00:08:00.00000070,19.0,2012-11-28 00:08:00 UTC,0.0,0.0,0.0,0.0,1
4765,238299,2009-09-12 13:22:00.00000011,6.5,2009-09-12 13:22:00 UTC,-73.98217700000001,40.763047,-73.981655,40.771363,5
4766,238349,2013-11-13 07:10:35.0000003,7.0,2013-11-13 07:10:35 UTC,-73.956965,40.770612,-73.96090500000001,40.759317,1
4767,238399,2014-09-29 19:32:00.000000208,7.0,2014-09-29 19:32:00 UTC,-73.98594,40.760290000000005,-73.971722,40.763217,1
4768,238449,2013-02-23 10:49:00.000000182,12.5,2013-02-23 10:49:00 UTC,-74.002767,40.760575,-73.96176,40.776867,1
4769,238499,2010-09-21 16:38:00.00000026,39.87,2010-09-21 16:38:00 UTC,-73.862843,40.769045,-73.982522,40.762962,1
4770,238549,2010-10-09 15:46:00.0000003,6.9,2010-10-09 15:46:00 UTC,-73.999147,40.712695,-74.01498199999999,40.704468,2
4771,238599,2012-08-24 03:43:34.0000001,6.9,2012-08-24 03:43:34 UTC,-73.992354,40.74908,-73.992362,40.748985,2
4772,238649,2011-08-11 17:40:00.00000038,11.7,2011-08-11 17:40:00 UTC,-73.99969300000001,40.753813,-73.96244,40.802222,1
4773,238699,2014-03-07 07:36:29.0000003,12.0,2014-03-07 07:36:29 UTC,-73.9826,40.775617,-73.98953,40.742567,1
4774,238749,2009-05-22 15:46:00.000000116,9.7,2009-05-22 15:46:00 UTC,-73.986238,40.743332,-73.959125,40.782892,1
4775,238799,2014-09-27 23:13:00.000000188,9.5,2014-09-27 23:13:00 UTC,-73.99717,40.720637,-73.991957,40.744407,2
4776,238849,2012-02-06 12:05:04.0000001,12.1,2012-02-06 12:05:04 UTC,-73.959419,40.716238,-73.98670600000001,40.702973,1
4777,238899,2015-03-19 20:40:15.0000002,12.0,2015-03-19 20:40:15 UTC,-74.00555419921875,40.74078750610352,-73.97295379638672,40.74352264404297,1
4778,238949,2009-07-05 00:45:00.0000009,25.3,2009-07-05 00:45:00 UTC,-74.005667,40.751033,-74.02497,40.629078,1
4779,238999,2014-05-06 06:25:59.0000001,5.5,2014-05-06 06:25:59 UTC,-73.981756,40.762787,-73.99459399999999,40.750337,1
4780,239049,2009-01-13 10:35:03.0000005,4.9,2009-01-13 10:35:03 UTC,0.0,0.0,0.0,0.0,1
4781,239099,2014-05-10 00:11:00.000000175,35.83,2014-05-10 00:11:00 UTC,-73.863905,40.770137,-73.987533,40.760247,6
4782,239149,2013-11-09 19:20:00.00000030,13.5,2013-11-09 19:20:00 UTC,-73.94755500000001,40.783657,-73.975122,40.745902,5
4783,239199,2012-04-08 21:00:44.0000002,4.9,2012-04-08 21:00:44 UTC,-73.976863,40.751845,-73.96996999999999,40.757501,2
4784,239249,2013-07-20 14:43:00.00000017,29.5,2013-07-20 14:43:00 UTC,-73.995827,40.724787,-73.96905,40.688902,6
4785,239299,2009-04-20 16:53:33.0000002,4.1,2009-04-20 16:53:33 UTC,-73.957483,40.774183,-73.947686,40.779435,1
4786,239349,2010-01-24 02:33:00.000000210,8.9,2010-01-24 02:33:00 UTC,-73.999643,40.730938,-74.013972,40.702602,4
4787,239399,2009-04-17 19:24:00.00000022,3.3,2009-04-17 19:24:00 UTC,-73.986593,40.755778,-73.99180799999999,40.749337,1
4788,239449,2009-09-01 23:14:00.00000073,18.5,2009-09-01 23:14:00 UTC,-73.918725,40.7589,-74.002915,40.748863,5
4789,239499,2012-05-08 19:21:00.000000257,7.7,2012-05-08 19:21:00 UTC,-73.94868699999999,40.78903,-73.972525,40.791358,1
4790,239549,2014-08-24 21:35:39.0000002,7.5,2014-08-24 21:35:39 UTC,-73.986626,40.766756,-74.00634699999999,40.743941,1
4791,239599,2010-09-26 13:36:35.0000001,10.9,2010-09-26 13:36:35 UTC,-73.980628,40.76751,-73.952205,40.792674,2
4792,239649,2010-01-01 10:09:17.0000002,5.7,2010-01-01 10:09:17 UTC,-73.99589399999999,40.744289,-73.98697800000001,40.761553,1
4793,239699,2011-02-02 20:42:00.00000023,9.3,2011-02-02 20:42:00 UTC,-73.98139,40.759128,-73.989788,40.73444,1
4794,239749,2014-05-17 12:26:18.0000008,10.5,2014-05-17 12:26:18 UTC,-73.98938000000001,40.736188,-73.99158100000001,40.745835,1
4795,239799,2014-05-30 02:08:00.00000065,6.0,2014-05-30 02:08:00 UTC,-74.005948,40.740105,-73.991395,40.743202,6
4796,239849,2010-11-28 10:54:49.0000002,7.3,2010-11-28 10:54:49 UTC,-73.960454,40.781681,-73.96311,40.803998,4
4797,239899,2015-06-05 09:50:33.0000005,22.5,2015-06-05 09:50:33 UTC,-73.98255920410156,40.75591659545898,-74.01374816894531,40.70968246459961,2
4798,239949,2013-12-01 20:35:00.000000138,9.0,2013-12-01 20:35:00 UTC,0.0,0.0,0.0,0.0,1
4799,239999,2012-06-27 13:36:51.0000001,8.5,2012-06-27 13:36:51 UTC,-73.976908,40.76598,-73.98931999999999,40.756577,3
4800,240049,2010-07-30 01:53:00.000000128,6.9,2010-07-30 01:53:00 UTC,-74.001223,40.739327,-73.998892,40.761068,1
4801,240099,2012-03-19 09:20:00.000000146,50.9,2012-03-19 09:20:00 UTC,-73.776715,40.645047,-73.847185,40.826485,1
4802,240149,2010-03-20 09:40:00.00000038,6.9,2010-03-20 09:40:00 UTC,-74.016285,40.715293,-74.003168,40.734127,1
4803,240199,2011-03-17 15:14:58.0000005,6.5,2011-03-17 15:14:58 UTC,-73.993237,40.736593,-73.98231700000001,40.742457,1
4804,240249,2009-11-24 23:36:49.0000002,4.9,2009-11-24 23:36:49 UTC,-73.995802,40.764394,-74.006909,40.748731,1
4805,240299,2011-01-22 01:36:00.000000135,8.1,2011-01-22 01:36:00 UTC,-73.972697,40.75896,-73.948313,40.795617,2
4806,240349,2012-10-16 14:38:55.0000001,9.5,2012-10-16 14:38:55 UTC,-73.987572,40.752196000000005,-73.980328,40.763764,1
4807,240399,2012-12-20 08:33:06.0000003,7.0,2012-12-20 08:33:06 UTC,-73.98798000000001,40.764549,-73.991117,40.750599,1
4808,240449,2015-04-30 07:37:51.0000001,17.0,2015-04-30 07:37:51 UTC,-73.98941040039062,40.73603057861328,-73.95240783691406,40.768531799316406,1
4809,240499,2013-03-03 02:53:00.00000021,8.5,2013-03-03 02:53:00 UTC,-73.98100500000001,40.721022,-73.990155,40.729462,2
4810,240549,2009-10-30 01:30:00.00000091,9.3,2009-10-30 01:30:00 UTC,-73.993673,40.737023,-74.01646,40.716615,2
4811,240599,2012-09-10 08:17:21.0000003,4.0,2012-09-10 08:17:21 UTC,-73.991647,40.749802,-73.991773,40.744855,1
4812,240649,2012-03-08 14:35:00.00000052,11.3,2012-03-08 14:35:00 UTC,-74.00837,40.714475,-73.99949699999999,40.749787,5
4813,240699,2011-12-20 17:30:54.0000002,9.7,2011-12-20 17:30:54 UTC,-73.974356,40.756724,-73.982473,40.772759,3
4814,240749,2014-03-12 09:37:29.0000006,12.5,2014-03-12 09:37:29 UTC,-74.00654300000001,40.738588,-74.004406,40.716288,2
4815,240799,2014-12-31 13:21:00.00000087,12.5,2014-12-31 13:21:00 UTC,-73.97819,40.753317,-73.952272,40.781477,6
4816,240849,2011-10-24 07:53:00.000000160,28.5,2011-10-24 07:53:00 UTC,0.0,0.0,0.0,0.0,1
4817,240899,2011-05-27 23:51:00.000000111,4.5,2011-05-27 23:51:00 UTC,-73.976825,40.739268,-73.983298,40.743742,1
4818,240949,2014-08-08 04:07:04.0000001,29.5,2014-08-08 04:07:04 UTC,-73.986968,40.725495,-73.861233,40.767998,1
4819,240999,2011-10-23 11:59:08.0000006,10.1,2011-10-23 11:59:08 UTC,-73.983819,40.780955,-73.98993,40.751823,1
4820,241049,2010-07-19 23:30:06.0000002,8.9,2010-07-19 23:30:06 UTC,-73.983786,40.694627,-73.99926500000001,40.72782,1
4821,241099,2015-04-11 23:20:32.0000007,14.0,2015-04-11 23:20:32 UTC,-73.96652221679686,40.79447555541992,-74.00442504882812,40.752197265625,1
4822,241149,2010-01-21 17:31:56.0000003,5.3,2010-01-21 17:31:56 UTC,-73.990725,40.740089000000005,-74.005198,40.741424,1
4823,241199,2010-04-06 19:03:00.000000193,12.9,2010-04-06 19:03:00 UTC,-73.991455,40.729842,-73.94622,40.778105,1
4824,241249,2013-08-22 22:22:00.000000126,10.5,2013-08-22 22:22:00 UTC,-73.987328,40.755232,-73.983712,40.732867,5
4825,241299,2014-02-12 21:49:00.000000203,11.0,2014-02-12 21:49:00 UTC,-73.972937,40.757942,-73.974352,40.73209,1
4826,241349,2013-12-31 12:46:23.0000002,5.5,2013-12-31 12:46:23 UTC,-73.984951,40.77886,-73.977078,40.790819,1
4827,241399,2013-04-12 22:39:00.000000211,7.5,2013-04-12 22:39:00 UTC,-73.94914,40.779262,-73.964602,40.760327,1
4828,241449,2014-01-10 22:03:05.0000003,6.0,2014-01-10 22:03:05 UTC,-73.968776,40.786465,-73.955678,40.781764,1
4829,241499,2010-12-08 16:19:00.00000030,11.3,2010-12-08 16:19:00 UTC,-73.959017,40.78337,-73.976113,40.765745,2
4830,241549,2010-04-04 23:18:00.00000015,6.5,2010-04-04 23:18:00 UTC,-73.99210500000001,40.748538,-73.98663,40.731322,2
4831,241599,2013-01-17 09:01:20.0000004,16.0,2013-01-17 09:01:20 UTC,-73.978616,40.783356,-73.99501,40.7501,1
4832,241649,2015-02-20 18:19:32.0000004,10.0,2015-02-20 18:19:32 UTC,-73.98489379882812,40.779144287109375,-73.964599609375,40.77283096313477,1
4833,241699,2010-09-04 23:40:00.0000009,4.9,2010-09-04 23:40:00 UTC,-73.986274,40.740089000000005,-73.976473,40.758728000000005,5
4834,241749,2013-02-21 22:04:00.000000198,8.5,2013-02-21 22:04:00 UTC,-73.975473,40.760925,-73.980257,40.7389,1
4835,241799,2012-04-04 08:58:00.000000160,9.3,2012-04-04 08:58:00 UTC,-73.98088,40.747567,-73.979323,40.766247,6
4836,241849,2011-05-03 12:29:00.00000078,7.7,2011-05-03 12:29:00 UTC,-73.989065,40.736687,-74.008062,40.738898,2
4837,241899,2010-03-10 18:43:00.000000197,4.9,2010-03-10 18:43:00 UTC,-73.98737,40.768637,-73.97795,40.76347,2
4838,241949,2009-07-24 14:49:00.00000067,25.3,2009-07-24 14:49:00 UTC,-73.864293,40.770115,-73.785915,40.638655,1
4839,241999,2009-10-22 15:42:05.0000004,4.5,2009-10-22 15:42:05 UTC,-73.977586,40.787228000000006,-73.967638,40.791306,1
4840,242049,2015-06-30 01:13:50.0000002,18.0,2015-06-30 01:13:50 UTC,-73.9645767211914,40.79205703735352,-73.99884796142578,40.732383728027344,2
4841,242099,2013-02-13 21:32:25.0000005,26.5,2013-02-13 21:32:25 UTC,-73.93113699999999,40.847983,-73.982256,40.747477,1
4842,242149,2010-12-18 17:50:00.000000146,5.3,2010-12-18 17:50:00 UTC,-73.941387,40.792062,-73.952203,40.786513,2
4843,242199,2014-02-18 21:03:00.000000198,13.5,2014-02-18 21:03:00 UTC,-73.984775,40.761752,-73.966155,40.80068,1
4844,242249,2012-08-24 09:34:50.0000008,8.5,2012-08-24 09:34:50 UTC,-73.981338,40.761478,-73.980012,40.755252,3
4845,242299,2011-11-02 10:35:33.0000003,14.5,2011-11-02 10:35:33 UTC,-73.990988,40.735098,-73.97304100000001,40.765317,1
4846,242349,2015-06-20 10:56:20.0000002,6.0,2015-06-20 10:56:20 UTC,-73.9959716796875,40.73847579956055,-73.99585723876955,40.72806167602539,1
4847,242399,2012-06-01 19:14:10.0000001,27.3,2012-06-01 19:14:10 UTC,-73.872102,40.774139,-73.986522,40.673247,1
4848,242449,2014-12-04 22:15:56.0000001,31.0,2014-12-04 22:15:56 UTC,-73.97524399999999,40.757718,-73.8674,40.767795,1
4849,242499,2014-07-24 09:56:00.000000123,16.5,2014-07-24 09:56:00 UTC,-73.947122,40.77994,-73.98663499999999,40.749415,1
4850,242549,2012-06-08 22:11:07.0000004,10.9,2012-06-08 22:11:07 UTC,-73.97434100000001,40.751368,-73.97854699999999,40.782979,1
4851,242599,2014-07-09 19:53:00.000000237,7.0,2014-07-09 19:53:00 UTC,-73.981272,40.772595,-73.966925,40.788502,2
4852,242649,2012-01-27 14:20:00.000000165,16.1,2012-01-27 14:20:00 UTC,-73.97194499999999,40.757202,-74.009998,40.707625,1
4853,242699,2013-10-23 12:39:55.0000002,11.0,2013-10-23 12:39:55 UTC,-73.986287,40.758918,-74.007227,40.727422,1
4854,242749,2010-10-22 13:13:00.0000005,7.7,2010-10-22 13:13:00 UTC,0.0,0.0,0.0,0.0,1
4855,242799,2013-01-11 10:54:32.0000001,9.0,2013-01-11 10:54:32 UTC,-73.954926,40.789674,-73.977294,40.774171,1
4856,242849,2010-11-30 17:23:00.00000078,7.7,2010-11-30 17:23:00 UTC,-73.966813,40.793952,-73.988215,40.779417,2
4857,242899,2015-05-29 23:45:48.0000001,41.0,2015-05-29 23:45:48 UTC,-73.97241973876955,40.677223205566406,-73.86967468261719,40.772743225097656,1
4858,242949,2011-07-25 18:19:00.000000130,8.1,2011-07-25 18:19:00 UTC,-73.957562,40.766728,-73.973377,40.769252,3
4859,242999,2010-06-14 14:14:00.000000151,5.3,2010-06-14 14:14:00 UTC,-73.96628,40.761638,-73.95505,40.77336,6
4860,243049,2012-05-04 17:23:00.000000145,34.1,2012-05-04 17:23:00 UTC,-73.87066999999999,40.773617,-73.98721,40.745487,1
4861,243099,2010-12-12 01:04:00.000000178,5.7,2010-12-12 01:04:00 UTC,-74.005003,40.718937,-74.00664,40.732868,1
4862,243149,2013-08-31 22:57:00.00000070,12.5,2013-08-31 22:57:00 UTC,-73.992227,40.725677000000005,-73.94287,40.715465,1
4863,243199,2012-08-23 03:34:00.00000012,14.9,2012-08-23 03:34:00 UTC,-73.98845,40.72323,-73.919352,40.693705,1
4864,243249,2013-09-06 01:01:50.0000002,7.5,2013-09-06 01:01:50 UTC,-73.961381,40.711443,-73.943938,40.722349,1
4865,243299,2009-03-11 15:27:39.0000002,7.7,2009-03-11 15:27:39 UTC,-73.979447,40.76231,-73.991831,40.749563,1
4866,243349,2013-08-31 21:06:00.00000093,17.5,2013-08-31 21:06:00 UTC,-73.989575,40.769622,-73.94412,40.832885,4
4867,243399,2011-12-14 11:20:00.00000037,4.1,2011-12-14 11:20:00 UTC,-73.972747,40.753402,-73.969285,40.758762,1
4868,243449,2013-12-28 03:45:00.00000091,4.0,2013-12-28 03:45:00 UTC,-73.991405,40.727229,-73.984299,40.735416,1
4869,243499,2014-04-17 09:49:00.00000029,7.5,2014-04-17 09:49:00 UTC,-73.968838,40.749872,-73.95411,40.76386,5
4870,243549,2010-05-14 17:54:00.000000221,9.3,2010-05-14 17:54:00 UTC,0.0,0.0,0.0,0.0,2
4871,243599,2009-08-18 14:33:00.00000049,6.9,2009-08-18 14:33:00 UTC,-73.967007,40.766927,-73.980075,40.76069,1
4872,243649,2010-11-18 13:18:50.0000003,9.3,2010-11-18 13:18:50 UTC,-73.98206400000001,40.772476,-73.970556,40.75659,1
4873,243699,2010-03-14 22:46:13.0000002,24.5,2010-03-14 22:46:13 UTC,-73.862628,40.769364,-74.000959,40.721973,1
4874,243749,2009-10-08 05:51:20.0000001,22.9,2009-10-08 05:51:20 UTC,-73.952497,40.790058,-73.880791,40.735669,2
4875,243799,2011-07-17 18:17:40.0000004,8.1,2011-07-17 18:17:40 UTC,-73.984783,40.748279,-73.979224,40.76663,2
4876,243849,2012-06-03 21:13:00.0000004,4.9,2012-06-03 21:13:00 UTC,-73.99425500000001,40.746152,-74.003502,40.73812,1
4877,243899,2010-09-13 16:22:00.00000053,6.5,2010-09-13 16:22:00 UTC,-73.998175,40.75412,-73.988167,40.744515,1
4878,243949,2012-11-04 10:28:00.00000084,8.5,2012-11-04 10:28:00 UTC,-73.959672,40.766905,-73.98016,40.738802,2
4879,243999,2011-03-19 17:12:19.0000003,14.1,2011-03-19 17:12:19 UTC,-73.95295300000001,40.823278,-73.944028,40.776383,1
4880,244049,2014-07-02 02:09:00.00000025,8.5,2014-07-02 02:09:00 UTC,-73.9899,40.718982,-73.96425699999999,40.712787,1
4881,244099,2011-03-18 11:28:00.00000069,9.7,2011-03-18 11:28:00 UTC,-73.976242,40.78831,-73.966022,40.768328,1
4882,244149,2013-10-24 00:07:47.0000004,14.0,2013-10-24 00:07:47 UTC,-73.97835699999999,40.724773,-73.95698900000001,40.768331,2
4883,244199,2014-05-07 20:13:00.000000212,23.0,2014-05-07 20:13:00 UTC,-73.98665,40.76154,-74.0073,40.70467,1
4884,244249,2011-11-23 07:14:44.0000003,5.7,2011-11-23 07:14:44 UTC,-73.98261600000001,40.739595,-73.975684,40.755355,1
4885,244299,2013-01-16 23:04:44.0000001,13.0,2013-01-16 23:04:44 UTC,-73.997483,40.741491,-73.994844,40.721055,3
4886,244349,2014-07-31 00:07:00.00000040,15.0,2014-07-31 00:07:00 UTC,-73.873405,40.77395,-73.8151,40.774965,6
4887,244399,2009-08-16 17:15:00.00000069,71.1,2009-08-16 17:15:00 UTC,-73.99274799999999,40.748257,-74.177547,40.695223,1
4888,244449,2012-11-29 23:54:00.000000207,34.5,2012-11-29 23:54:00 UTC,-73.99202700000001,40.764317,-73.809687,40.73831,5
4889,244499,2010-09-27 18:41:18.0000002,10.1,2010-09-27 18:41:18 UTC,-73.978922,40.762775,-73.962315,40.767385,1
4890,244549,2013-04-06 06:01:00.0000006,26.0,2013-04-06 06:01:00 UTC,-73.98791700000001,40.738122,-73.947723,40.830312,1
4891,244599,2011-09-02 00:43:00.00000077,4.1,2011-09-02 00:43:00 UTC,-73.969685,40.794872,-73.966785,40.804178,3
4892,244649,2011-04-25 21:15:20.0000003,4.5,2011-04-25 21:15:20 UTC,-73.947599,40.779225,-73.953277,40.786016,1
4893,244699,2014-09-14 18:53:00.00000029,6.0,2014-09-14 18:53:00 UTC,-73.97869,40.77756,-73.98269,40.76517,1
4894,244749,2015-05-21 11:01:01.0000001,8.5,2015-05-21 11:01:01 UTC,-73.96824645996094,40.7510871887207,-73.9684295654297,40.7606201171875,6
4895,244799,2012-04-02 10:42:00.00000018,7.7,2012-04-02 10:42:00 UTC,-73.9805,40.730602000000005,-73.973,40.75263,5
4896,244849,2012-12-08 12:54:52.0000003,8.5,2012-12-08 12:54:52 UTC,-73.984528,40.7397,-73.996714,40.742836,1
4897,244899,2013-08-29 13:48:17.0000007,12.5,2013-08-29 13:48:17 UTC,-73.963983,40.773633,-73.987935,40.745737,1
4898,244949,2014-09-23 07:06:10.0000002,17.0,2014-09-23 07:06:10 UTC,-73.94749499999999,40.830842,-73.987075,40.775031,1
4899,244999,2012-08-01 22:02:12.0000003,15.7,2012-08-01 22:02:12 UTC,-73.989253,40.753205,-73.967027,40.707589,1
4900,245049,2013-03-30 01:30:00.0000001,7.5,2013-03-30 01:30:00 UTC,-73.987375,40.721522,-74.000623,40.727357,1
4901,245099,2012-02-24 12:56:59.0000001,10.9,2012-02-24 12:56:59 UTC,-73.966396,40.794468,-73.987045,40.755559000000005,1
4902,245149,2009-10-02 13:57:35.0000006,8.1,2009-10-02 13:57:35 UTC,-73.98007,40.76803,-73.98665600000001,40.742988,1
4903,245199,2009-12-01 22:34:05.0000001,5.7,2009-12-01 22:34:05 UTC,-73.982062,40.771619,-73.973978,40.789826,1
4904,245249,2009-12-09 14:47:00.00000034,27.07,2009-12-09 14:47:00 UTC,-73.963202,40.775085,-73.87227299999999,40.77443,5
4905,245299,2009-05-01 13:33:00.00000045,16.5,2009-05-01 13:33:00 UTC,-73.92511800000001,40.773403,-73.9767,40.739295,1
4906,245349,2009-01-24 11:09:00.00000061,5.3,2009-01-24 11:09:00 UTC,-74.006748,40.731303,-73.991997,40.735233,1
4907,245399,2011-10-17 00:30:00.00000016,4.5,2011-10-17 00:30:00 UTC,-73.990315,40.71711,-73.986293,40.724175,1
4908,245449,2014-10-19 08:49:00.00000064,4.0,2014-10-19 08:49:00 UTC,-73.969515,40.795205,-73.963622,40.803257,3
4909,245499,2014-08-15 20:24:00.000000253,7.5,2014-08-15 20:24:00 UTC,-73.967924,40.755631,-73.987179,40.755932,1
4910,245549,2014-09-02 07:09:00.000000106,8.5,2014-09-02 07:09:00 UTC,-73.952968,40.766645,-73.97513000000001,40.761097,1
4911,245599,2009-01-09 18:14:19.0000005,10.3,2009-01-09 18:14:19 UTC,-73.97848499999999,40.757066,-73.952017,40.766151,1
4912,245649,2011-01-22 14:51:21.0000004,10.1,2011-01-22 14:51:21 UTC,-73.977441,40.761745,-73.983338,40.726777,4
4913,245699,2010-09-19 19:00:00.00000019,7.7,2010-09-19 19:00:00 UTC,-73.992137,40.743812,-73.995563,40.753092,1
4914,245749,2013-08-19 20:24:42.0000001,7.0,2013-08-19 20:24:42 UTC,-73.960062,40.779135,-73.959913,40.763782,2
4915,245799,2013-12-24 21:27:00.00000047,8.0,2013-12-24 21:27:00 UTC,-73.956948,40.766337,-73.974232,40.746593,1
4916,245849,2012-11-29 18:23:08.0000001,9.5,2012-11-29 18:23:08 UTC,-73.995514,40.73907,-73.97650300000001,40.732433,2
4917,245899,2012-12-07 08:34:00.0000007,9.0,2012-12-07 08:34:00 UTC,-74.002026,40.730148,-73.983868,40.75503,1
4918,245949,2014-09-10 07:18:38.0000003,25.0,2014-09-10 07:18:38 UTC,-74.008849,40.719205,-73.956654,40.766318,1
4919,245999,2009-04-23 20:17:45.0000002,10.5,2009-04-23 20:17:45 UTC,-73.963394,40.766039,-73.960219,40.798201,1
4920,246049,2011-05-02 22:16:10.0000004,10.9,2011-05-02 22:16:10 UTC,-74.004571,40.747101,-73.961428,40.78041,1
4921,246099,2009-01-10 16:46:53.0000002,9.3,2009-01-10 16:46:53 UTC,-73.988906,40.758303000000005,-73.956918,40.771479,2
4922,246149,2015-03-09 15:20:11.0000005,13.5,2015-03-09 15:20:11 UTC,-73.9925765991211,40.74875259399415,-73.9728012084961,40.76152038574219,1
4923,246199,2010-01-04 20:21:09.0000006,7.3,2010-01-04 20:21:09 UTC,-73.994251,40.751061,-73.98603100000001,40.771438,1
4924,246249,2014-08-05 21:16:00.00000027,7.0,2014-08-05 21:16:00 UTC,-73.99327,40.73431,-73.99703199999999,40.741545,1
4925,246299,2011-05-01 19:44:46.0000002,4.5,2011-05-01 19:44:46 UTC,-73.99235300000001,40.743607,-74.004992,40.751357,1
4926,246349,2011-09-22 14:17:00.00000076,14.1,2011-09-22 14:17:00 UTC,-73.987697,40.732803,-73.97107199999999,40.76263,1
4927,246399,2009-10-01 00:53:00.00000030,4.9,2009-10-01 00:53:00 UTC,-73.971756,40.75748,-73.98280799999999,40.742157,1
4928,246449,2015-06-05 23:01:28.0000001,10.5,2015-06-05 23:01:28 UTC,-73.98031616210938,40.74271011352539,-73.98785400390625,40.75670623779297,2
4929,246499,2014-10-26 13:33:00.000000130,6.0,2014-10-26 13:33:00 UTC,-73.946322,40.777222,-73.9615,40.774502000000005,2
4930,246549,2014-10-25 14:49:39.0000006,10.0,2014-10-25 14:49:39 UTC,-73.986755,40.760969,-73.963376,40.769201,1
4931,246599,2015-04-07 08:39:47.0000005,5.5,2015-04-07 08:39:47 UTC,-73.91608428955078,40.74633407592773,-73.93270874023438,40.75263977050781,1
4932,246649,2013-11-13 21:24:00.000000107,5.5,2013-11-13 21:24:00 UTC,-73.952217,40.71411,-73.95695500000001,40.720602,1
4933,246699,2011-06-28 22:37:13.0000001,6.9,2011-06-28 22:37:13 UTC,-73.974841,40.741179,-73.96628199999999,40.763099,1
4934,246749,2013-01-20 01:34:00.000000203,22.5,2013-01-20 01:34:00 UTC,-73.997897,40.75121,-73.951952,40.710357,1
4935,246799,2014-01-10 13:34:26.0000001,4.0,2014-01-10 13:34:26 UTC,-73.962112,40.77376,-73.95670600000001,40.7681,1
4936,246849,2012-01-29 09:51:00.00000086,6.5,2012-01-29 09:51:00 UTC,-74.00033499999999,40.732985,-74.015548,40.714708,5
4937,246899,2012-07-21 19:00:00.000000140,14.1,2012-07-21 19:00:00 UTC,-73.964788,40.76703,-74.006508,40.743198,5
4938,246949,2014-09-19 14:14:00.000000155,13.0,2014-09-19 14:14:00 UTC,-73.98309,40.767,-73.95397,40.76667,1
4939,246999,2015-01-16 19:16:38.0000001,7.5,2015-01-16 19:16:38 UTC,-73.98247528076173,40.76067352294922,-73.98511505126955,40.746803283691406,1
4940,247049,2013-03-11 22:51:04.0000001,52.0,2013-03-11 22:51:04 UTC,-73.998273,40.726262,-73.998273,40.726262,1
4941,247099,2013-10-13 15:11:00.00000090,7.5,2013-10-13 15:11:00 UTC,-73.98846999999999,40.778662,-73.98128299999999,40.763172,6
4942,247149,2014-07-10 02:32:04.0000003,6.0,2014-07-10 02:32:04 UTC,-74.00319300000001,40.728016,-74.010708,40.713773,2
4943,247199,2013-11-03 11:26:00.00000033,14.0,2013-11-03 11:26:00 UTC,-73.986947,40.718312,-73.966577,40.761572,1
4944,247249,2011-04-17 09:43:43.0000001,17.7,2011-04-17 09:43:43 UTC,-73.99124300000001,40.755378,-73.942135,40.817372,0
4945,247299,2015-03-15 16:53:17.0000003,17.0,2015-03-15 16:53:17 UTC,-73.9767837524414,40.75868988037109,-74.01481628417969,40.71672821044922,3
4946,247349,2014-08-08 03:07:52.0000001,17.0,2014-08-08 03:07:52 UTC,-73.988671,40.73115,-73.962814,40.68339,2
4947,247399,2011-06-13 12:40:00.000000156,9.3,2011-06-13 12:40:00 UTC,-74.002138,40.732782,-73.984415,40.754283,1
4948,247449,2015-05-19 09:38:05.0000003,7.0,2015-05-19 09:38:05 UTC,-73.9717025756836,40.79509353637695,-73.97183990478516,40.782020568847656,6
4949,247499,2011-05-11 12:43:00.00000057,6.1,2011-05-11 12:43:00 UTC,-73.97991,40.734795,-73.980152,40.722248,1
4950,247549,2012-09-21 16:26:49.0000002,28.5,2012-09-21 16:26:49 UTC,-73.97349,40.779678,-74.007058,40.741798,1
4951,247599,2009-04-14 20:53:42.0000001,11.7,2009-04-14 20:53:42 UTC,-73.96123,40.760655,-73.946476,40.765693,1
4952,247649,2012-03-11 15:20:00.000000104,8.5,2012-03-11 15:20:00 UTC,-73.955123,40.8203,-73.97627800000001,40.795043,5
4953,247699,2013-05-29 15:31:00.0000002,8.5,2013-05-29 15:31:00 UTC,-74.00321,40.748962,-73.98907,40.747892,5
4954,247749,2012-08-12 07:47:00.00000012,3.7,2012-08-12 07:47:00 UTC,-74.005333,40.722483,-74.005333,40.722483,2
4955,247799,2010-05-11 20:29:27.0000003,4.1,2010-05-11 20:29:27 UTC,-73.983726,40.760191,-73.990949,40.750851,1
4956,247849,2010-11-11 01:14:09.0000001,3.7,2010-11-11 01:14:09 UTC,-73.98564300000001,40.731215,-73.983514,40.726236,1
4957,247899,2010-09-20 20:03:00.0000008,4.9,2010-09-20 20:03:00 UTC,-73.96794799999999,40.76541,-73.959183,40.777317,4
4958,247949,2009-11-02 21:52:00.000000129,5.7,2009-11-02 21:52:00 UTC,-73.991337,40.750412,-73.983932,40.737908,1
4959,247999,2010-08-29 00:22:27.0000005,16.5,2010-08-29 00:22:27 UTC,-73.950204,40.725943,-73.98723000000001,40.730815,2
4960,248049,2015-05-24 20:02:38.0000003,13.5,2015-05-24 20:02:38 UTC,-74.0156478881836,40.70983123779297,-73.99568176269531,40.72002410888672,2
4961,248099,2009-12-31 01:44:44.0000002,3.3,2009-12-31 01:44:44 UTC,-74.006691,40.744274,-73.999217,40.744773,3
